% Model,WG_straight_副本.mph,,
% Version,COMSOL 6.2.0.339,,
% Date,"Sep 14 2025, 10:04",,
% Table,,,
% wg_width (um),sample_freq (1/s),neff (m^2),
6,1.93E+14,1.538058804,1.98E-12
6,1.93E+14,1.56086134,1.85E-12
6,1.93E+14,1.574562114,1.78E-12
6,1.94E+14,1.4425958229299585-4.9659682801136046E-5i,1.61E-10
6,1.94E+14,1.4691482728091851-5.537710118690902E-13i,2.66E-12
6,1.94E+14,1.508164826,2.18E-12
6,1.94E+14,1.539556612,1.96E-12
6,1.94E+14,1.562151149,1.83E-12
6,1.94E+14,1.575723671,1.77E-12
6,1.95E+14,1.4427123305149696-4.863697530579567E-5i,1.61E-10
6,1.95E+14,1.471135196670755-2.3120195228265395E-13i,2.60E-12
6,1.95E+14,1.509922119,2.15E-12
6,1.95E+14,1.541048258,1.94E-12
6,1.95E+14,1.563437029,1.82E-12
6,1.95E+14,1.576882849,1.75E-12
6,1.96E+14,1.4428268214743427-4.76072646797974E-5i,1.61E-10
6,1.96E+14,1.4731217916161619-9.80067668873314E-14i,2.54E-12
6,1.96E+14,1.511671612,2.12E-12
6,1.96E+14,1.542533777,1.92E-12
6,1.96E+14,1.564719002,1.80E-12
6,1.96E+14,1.578039653,1.74E-12
6,1.97E+14,1.4429395213221512-3.782597242531084E-5i,1.31E-10
6,1.97E+14,1.4751068804469774-4.2104402172027625E-14i,2.49E-12
6,1.97E+14,1.513413263,2.09E-12
6,1.97E+14,1.544013203611601-1.8652535230585223E-16i,1.90E-12
6,1.97E+14,1.565997092,1.78E-12
6,1.97E+14,1.579194085,1.72E-12
6,1.98E+14,1.4430946639443745-3.46037704667073E-5i,1.28E-10
6,1.98E+14,1.4770894504816592-1.8271983881988867E-14i,2.44E-12
6,1.98E+14,1.51514704,2.07E-12
6,1.98E+14,1.545486575,1.88E-12
6,1.98E+14,1.567271321,1.77E-12
6,1.98E+14,1.580346149,1.71E-12
6,1.99E+14,1.443284474793379-3.0045021631429098E-5i,1.16E-10
6,1.99E+14,1.4790686262486985-8.065303590212718E-15i,2.40E-12
6,1.99E+14,1.516872919,2.04E-12
6,1.99E+14,1.546953928,1.86E-12
6,1.99E+14,1.568541711,1.75E-12
6,1.99E+14,1.581495848,1.69E-12
6,2.00E+14,1.4435648387726991-2.1393054081507854E-5i,7.25E-11
6,2.00E+14,1.481043647821242-3.701151060055159E-15i,2.35E-12
6,2.00E+14,1.518590883,2.02E-12
6,2.00E+14,1.5484153,1.84E-12
6,2.00E+14,1.569808282,1.73E-12
6,2.00E+14,1.582643184,1.68E-12
6,2.01E+14,1.4441005536253597-9.296676300672842E-6i,2.11E-11
6,2.01E+14,1.4830138534031747-1.6743308468150072E-15i,2.31E-12
6,2.01E+14,1.520300923,1.99E-12
6,2.01E+14,1.549870729,1.82E-12
6,2.01E+14,1.571071056,1.72E-12
6,2.01E+14,1.58378816,1.66E-12
6,2.02E+14,1.445119821156805-1.7248641872026088E-6i,7.58E-12
6,2.02E+14,1.4849786651693349-6.524523387456627E-16i,2.27E-12
6,2.02E+14,1.522003034,1.97E-12
6,2.02E+14,1.551320251,1.80E-12
6,2.02E+14,1.572330054,1.70E-12
6,2.02E+14,1.584930777,1.65E-12
6,2.03E+14,1.446552934740043-2.389904459143766E-7i,4.88E-12
6,2.03E+14,1.4869375776310647-4.2932173787231634E-16i,2.24E-12
6,2.03E+14,1.523697218,1.95E-12
6,2.03E+14,1.552763904,1.78E-12
6,2.03E+14,1.573585296,1.69E-12
6,2.03E+14,1.5860710373791231+2.289312649846036E-16i,1.63E-12
6,2.04E+14,1.448213205359667-1.2253853598629818E-8i,3.95E-12
6,2.04E+14,1.4888901479868073-2.6021999089450187E-16i,2.20E-12
6,2.04E+14,1.525383483,1.92E-12
6,2.04E+14,1.554201728,1.77E-12
6,2.04E+14,1.574836802,1.67E-12
6,2.04E+14,1.587208943,1.62E-12
6,2.05E+14,1.4500032022455007+5.516804782534058E-8i,3.48E-12
6,2.05E+14,1.490835988,2.17E-12
6,2.05E+14,1.5270618381576644-3.843384765759922E-16i,1.90E-12
6,2.05E+14,1.5556337592852019+2.9522841867458377E-16i,1.75E-12
6,2.05E+14,1.576084591,1.66E-12
6,2.05E+14,1.588344494463833+2.282257295884793E-16i,1.61E-12
6,2.06E+14,1.4518759462791788+1.2055845024031783E-8i,3.19E-12
6,2.06E+14,1.4927747574479227-5.259035568919879E-16i,2.13E-12
6,2.06E+14,1.5287323005350548-1.864196742018086E-16i,1.88E-12
6,2.06E+14,1.557060036412941-4.1999086539426207E-16i,1.73E-12
6,2.06E+14,1.5773286818320615-2.2400531523038774E-16i,1.64E-12
6,2.06E+14,1.589477694,1.59E-12
6,2.07E+14,1.4538055507802463-1.5773832880403387E-8i,2.99E-12
6,2.07E+14,1.494706158,2.10E-12
6,2.07E+14,1.5303948890800332-4.809421786739188E-16i,1.86E-12
6,2.07E+14,1.558480597,1.72E-12
6,2.07E+14,1.578569094106422-3.536986980443764E-16i,1.63E-12
6,2.07E+14,1.5906085416815992-2.2749551271684427E-16i,1.58E-12
6,2.08E+14,1.455775822435297-4.180854471396224E-9i,2.84E-12
6,2.08E+14,1.4966299279907436-2.2537980374780264E-16i,2.07E-12
6,2.08E+14,1.5320496265485533+3.13740787909207E-16i,1.84E-12
6,2.08E+14,1.55989548,1.70E-12
6,2.08E+14,1.579805846,1.61E-12
6,2.08E+14,1.5917370391251953+4.542427106920625E-16i,1.57E-12
6,2.09E+14,1.4577758634748024-2.450798593097241E-9i,2.72E-12
6,2.09E+14,1.4985458395214566+3.68933047725581E-15i,2.04E-12
6,2.09E+14,1.5336965388089014+3.3357252141692657E-16i,1.82E-12
6,2.09E+14,1.561304723,1.68E-12
6,2.09E+14,1.581038956,1.60E-12
6,2.09E+14,1.592863187,1.55E-12
6,2.10E+14,1.4597979648781576-1.3210594718856336E-9i,2.62E-12
6,2.10E+14,1.5004536932508494+1.577410769445254E-15i,2.02E-12
6,2.10E+14,1.5353356545471948+1.78236395357709E-16i,1.80E-12
6,2.10E+14,1.562708364,1.67E-12
6,2.10E+14,1.582268441,1.59E-12
6,2.10E+14,1.593986985,1.54E-12
6,2.11E+14,1.4618362760678323-6.980472340879637E-10i,2.53E-12
6,2.11E+14,1.5023533160104106+1.0919609019588636E-15i,1.99E-12
6,2.11E+14,1.536967005,1.78E-12
6,2.11E+14,1.56410644,1.65E-12
6,2.11E+14,1.583494319,1.57E-12
6,2.11E+14,1.5951084354250797-2.259632781672626E-16i,1.53E-12
6,2.12E+14,1.4638863535396929-1.4808889222745343E-9i,2.46E-12
6,2.12E+14,1.5042445578688677+2.525488267558256E-15i,1.96E-12
6,2.12E+14,1.538590624,1.76E-12
6,2.12E+14,1.565498988938644+2.935377091221853E-16i,1.64E-12
6,2.12E+14,1.5847166081747333+4.759318529310432E-16i,1.56E-12
6,2.12E+14,1.596227537176085+3.7594280405347996E-16i,1.52E-12
6,2.13E+14,1.4659446949440063+3.796272763732114E-9i,2.39E-12
6,2.13E+14,1.5061272897000513+2.6046049170328755E-13i,1.94E-12
6,2.13E+14,1.540206546,1.74E-12
6,2.13E+14,1.566886048383882+2.5050642434879276E-16i,1.62E-12
6,2.13E+14,1.5859353242555918+3.905198103587914E-16i,1.55E-12
6,2.13E+14,1.597344291,1.50E-12
6,2.14E+14,1.468008476284816+2.347284769753227E-9i,2.33E-12
6,2.14E+14,1.5080014010439122+2.2296846634771239E-13i,1.91E-12
6,2.14E+14,1.5418148101364748-4.3100672641580937E-16i,1.73E-12
6,2.14E+14,1.5682676554198103+1.8283063542895699E-16i,1.61E-12
6,2.14E+14,1.5871504842916164+3.335987980911988E-16i,1.53E-12
6,2.14E+14,1.598458697,1.49E-12
6,2.15E+14,1.470075398359033+1.3653291623118855E-9i,2.28E-12
6,2.15E+14,1.5098667982183795+1.7938042338838497E-13i,1.89E-12
6,2.15E+14,1.543415455,1.71E-12
6,2.15E+14,1.569643847,1.59E-12
6,2.15E+14,1.588362104665864+5.726368619389224E-16i,1.52E-12
6,2.15E+14,1.599570755,1.48E-12
6,2.16E+14,1.4721435561058307+7.920671935179397E-10i,2.23E-12
6,2.16E+14,1.5117234026472024+1.3741136565536498E-13i,1.87E-12
6,2.16E+14,1.5450085200095645-4.2012255212647224E-16i,1.69E-12
6,2.16E+14,1.57101466,1.58E-12
6,2.16E+14,1.589570201,1.51E-12
6,2.16E+14,1.6006804662344074+2.985600385090763E-16i,1.47E-12
6,2.17E+14,1.4742113561898826-3.98483835182296E-11i,2.19E-12
6,2.17E+14,1.5135711493742845+2.1258679911183984E-13i,1.85E-12
6,2.17E+14,1.5465940486359813+2.166031446477585E-16i,1.68E-12
6,2.17E+14,1.5723801307117882+3.3000762899464943E-16i,1.57E-12
6,2.17E+14,1.590774791,1.50E-12
6,2.17E+14,1.601787829,1.46E-12
6,2.18E+14,1.4762774522552358+7.504686585276017E-11i,2.14E-12
6,2.18E+14,1.515409985739831+1.4783608729884384E-13i,1.82E-12
6,2.18E+14,1.548172084,1.66E-12
6,2.18E+14,1.573740295555748+2.309202887830526E-16i,1.55E-12
6,2.18E+14,1.591975888,1.49E-12
6,2.18E+14,1.602892845,1.45E-12
6,2.19E+14,1.4783407011874132+1.2174092565911E-10i,2.11E-12
6,2.19E+14,1.5172398701979746+1.0232731492359014E-13i,1.80E-12
6,2.19E+14,1.5497426690320373+2.7094745909055427E-16i,1.64E-12
6,2.19E+14,1.5750951904747792-8.500027347853421E-16i,1.54E-12
6,2.19E+14,1.593173508,1.47E-12
6,2.19E+14,1.603995513,1.44E-12
6,2.20E+14,1.4804001251204633+9.831483826762629E-9i,2.07E-12
6,2.20E+14,1.5190607712577513-2.779710191103944E-12i,1.78E-12
6,2.20E+14,1.5513058501996346+1.6343051633612422E-14i,1.63E-12
6,2.20E+14,1.5764448511832667+2.2134214392736758E-16i,1.53E-12
6,2.20E+14,1.594367667,1.46E-12
6,2.20E+14,1.6050958322140483-2.221898352890362E-16i,1.43E-12
6.5,1.70E+14,1.439166962147523-7.53504499813126E-5i,1.28E-10
6.5,1.70E+14,1.4403412261171598-2.8472641593325205E-5i,5.26E-11
6.5,1.70E+14,1.4751843907915763-4.728495494887741E-13i,3.28E-12
6.5,1.70E+14,1.508613026,2.78E-12
6.5,1.70E+14,1.533129219,2.54E-12
6.5,1.70E+14,1.547950042,2.43E-12
6.5,1.71E+14,1.4393342920775012-7.36667247319783E-5i,1.28E-10
6.5,1.71E+14,1.4410497529835056-1.383401380651431E-5i,2.15E-11
6.5,1.71E+14,1.4770410799837312-2.478706828023481E-13i,3.21E-12
6.5,1.71E+14,1.5102091007177183-1.6999849930521046E-16i,2.74E-12
6.5,1.71E+14,1.534490423,2.51E-12
6.5,1.71E+14,1.549161494,2.40E-12
6.5,1.72E+14,1.4394987601704263-7.190329585544356E-5i,1.28E-10
6.5,1.72E+14,1.442106784565352-4.513824489639533E-6i,1.06E-11
6.5,1.72E+14,1.4788932601739369-1.3056480069207042E-13i,3.15E-12
6.5,1.72E+14,1.511798593,2.70E-12
6.5,1.72E+14,1.535847224,2.48E-12
6.5,1.72E+14,1.550370395,2.37E-12
6.5,1.73E+14,1.4396604202064989-7.031272283491795E-5i,1.28E-10
6.5,1.73E+14,1.4434715797668192-1.20690771253344E-6i,7.11E-12
6.5,1.73E+14,1.4807404585416504-6.899123699380116E-14i,3.09E-12
6.5,1.73E+14,1.513381514,2.67E-12
6.5,1.73E+14,1.537199659,2.45E-12
6.5,1.73E+14,1.551576765,2.35E-12
6.5,1.74E+14,1.4398196060106447-6.870784387366007E-5i,1.28E-10
6.5,1.74E+14,1.4450381941522425-3.202148872381775E-7i,5.71E-12
6.5,1.74E+14,1.4825822600994392-3.6698408860594034E-14i,3.03E-12
6.5,1.74E+14,1.514957881,2.63E-12
6.5,1.74E+14,1.538547767,2.42E-12
6.5,1.74E+14,1.55278062,2.32E-12
6.5,1.75E+14,1.4399761562867837-6.717048034250672E-5i,1.28E-10
6.5,1.75E+14,1.4467305558413404-9.01115620735153E-8i,4.98E-12
6.5,1.75E+14,1.484418300497024-1.9641632551961417E-14i,2.98E-12
6.5,1.75E+14,1.516527713,2.59E-12
6.5,1.75E+14,1.539891583,2.40E-12
6.5,1.75E+14,1.553981979,2.30E-12
6.5,1.76E+14,1.440130536287656-6.561913275220426E-5i,1.28E-10
6.5,1.76E+14,1.4485053320330523-2.7144361688841425E-8i,4.53E-12
6.5,1.76E+14,1.4862482598996147-1.0441583823744812E-14i,2.92E-12
6.5,1.76E+14,1.518091031,2.56E-12
6.5,1.76E+14,1.541231144,2.37E-12
6.5,1.76E+14,1.555180858,2.27E-12
6.5,1.77E+14,1.4402826235168487-6.407908712899821E-5i,1.28E-10
6.5,1.77E+14,1.450337219868161-8.698691069207581E-9i,4.21E-12
6.5,1.77E+14,1.4880718577482421-5.567501317414716E-15i,2.87E-12
6.5,1.77E+14,1.51964786,2.53E-12
6.5,1.77E+14,1.542566484,2.34E-12
6.5,1.77E+14,1.556377271,2.25E-12
6.5,1.78E+14,1.440437493010653-7.233407885234431E-5i,1.60E-10
6.5,1.78E+14,1.4522102805242252-2.9399428929901834E-9i,3.97E-12
6.5,1.78E+14,1.4898888482497779-3.0588589836317282E-15i,2.83E-12
6.5,1.78E+14,1.521198227,2.49E-12
6.5,1.78E+14,1.543897637,2.32E-12
6.5,1.78E+14,1.557571233,2.22E-12
6.5,1.79E+14,1.4406031093442784-7.009401561653532E-5i,1.60E-10
6.5,1.79E+14,1.4541137440028284-1.0396480748445323E-9i,3.78E-12
6.5,1.79E+14,1.4916990164749289-1.621870812197223E-15i,2.78E-12
6.5,1.79E+14,1.522742161,2.46E-12
6.5,1.79E+14,1.545224638,2.29E-12
6.5,1.79E+14,1.558762757,2.20E-12
6.5,1.80E+14,1.440761385768138-6.798294862372943E-5i,1.60E-10
6.5,1.80E+14,1.4560399187011517-3.8213427923197293E-10i,3.63E-12
6.5,1.80E+14,1.493502174966307-8.405815005484833E-16i,2.74E-12
6.5,1.80E+14,1.524279693,2.43E-12
6.5,1.80E+14,1.546547517,2.26E-12
6.5,1.80E+14,1.559951855,2.18E-12
6.5,1.81E+14,1.4409138239121506-6.613985172038358E-5i,1.60E-10
6.5,1.81E+14,1.457983073876691-1.4520395718889926E-10i,3.49E-12
6.5,1.81E+14,1.4952981607769793-5.845381127144508E-16i,2.69E-12
6.5,1.81E+14,1.525810856,2.40E-12
6.5,1.81E+14,1.547866307,2.24E-12
6.5,1.81E+14,1.561138539,2.16E-12
6.5,1.82E+14,1.441061421051181-6.439246466516998E-5i,1.60E-10
6.5,1.82E+14,1.4599387985589827-5.6788589868875483E-11i,3.38E-12
6.5,1.82E+14,1.497086833,2.65E-12
6.5,1.82E+14,1.527335682,2.37E-12
6.5,1.82E+14,1.54918104,2.22E-12
6.5,1.82E+14,1.56232282,2.13E-12
6.5,1.83E+14,1.4412049363416943-6.278042920156543E-5i,1.60E-10
6.5,1.83E+14,1.461903610471963-2.2777160316176428E-11i,3.28E-12
6.5,1.83E+14,1.49886807,2.61E-12
6.5,1.83E+14,1.528854208,2.34E-12
6.5,1.83E+14,1.550491744,2.19E-12
6.5,1.83E+14,1.563504707,2.11E-12
6.5,1.84E+14,1.4413448794869672-6.127081280449157E-5i,1.60E-10
6.5,1.84E+14,1.4638747048456078-9.341185228413699E-12i,3.18E-12
6.5,1.84E+14,1.500641768,2.57E-12
6.5,1.84E+14,1.530366468,2.32E-12
6.5,1.84E+14,1.55179845,2.17E-12
6.5,1.84E+14,1.56468421,2.09E-12
6.5,1.85E+14,1.4414816282532388-5.982650065284342E-5i,1.60E-10
6.5,1.85E+14,1.4658497859955555-3.907304599609455E-12i,3.10E-12
6.5,1.85E+14,1.502407839,2.54E-12
6.5,1.85E+14,1.531872502,2.29E-12
6.5,1.85E+14,1.553101186,2.15E-12
6.5,1.85E+14,1.5658613380124113+2.269572109704919E-16i,2.07E-12
6.5,1.86E+14,1.4416155165915592-5.8482439622629045E-5i,1.60E-10
6.5,1.86E+14,1.4678269502637713-1.6635465451684511E-12i,3.03E-12
6.5,1.86E+14,1.50416621,2.50E-12
6.5,1.86E+14,1.533372346,2.26E-12
6.5,1.86E+14,1.554399981,2.12E-12
6.5,1.86E+14,1.567036098,2.05E-12
6.5,1.87E+14,1.441746751464973-5.718014657661993E-5i,1.60E-10
6.5,1.87E+14,1.4698046021492748-7.196671377509639E-13i,2.96E-12
6.5,1.87E+14,1.505916819,2.47E-12
6.5,1.87E+14,1.534866039,2.24E-12
6.5,1.87E+14,1.555694861,2.10E-12
6.5,1.87E+14,1.568208498,2.03E-12
6.5,1.88E+14,1.4419065583873898-4.4293101890137425E-5i,1.30E-10
6.5,1.88E+14,1.4717813926433196-3.157556779666744E-13i,2.89E-12
6.5,1.88E+14,1.507659617,2.43E-12
6.5,1.88E+14,1.536353621,2.21E-12
6.5,1.88E+14,1.556985854,2.08E-12
6.5,1.88E+14,1.569378544,2.01E-12
6.5,1.89E+14,1.4420858628009574-4.029465040669279E-5i,1.27E-10
6.5,1.89E+14,1.4737561728691815-1.403023608322723E-13i,2.83E-12
6.5,1.89E+14,1.509394566,2.40E-12
6.5,1.89E+14,1.53783513,2.19E-12
6.5,1.89E+14,1.558272986,2.06E-12
6.5,1.89E+14,1.570546244,1.99E-12
6.5,1.90E+14,1.4423064970999888-3.4127814426561795E-5i,1.12E-10
6.5,1.90E+14,1.4757279585477427-6.323413761802507E-14i,2.77E-12
6.5,1.90E+14,1.511121635,2.37E-12
6.5,1.90E+14,1.539310608,2.16E-12
6.5,1.90E+14,1.559556282,2.04E-12
6.5,1.90E+14,1.571711602,1.97E-12
6.5,1.91E+14,1.442629998351459-2.418456630591468E-5i,6.77E-11
6.5,1.91E+14,1.4776959022960028-2.869007011861393E-14i,2.72E-12
6.5,1.91E+14,1.512840805,2.34E-12
6.5,1.91E+14,1.540780095,2.14E-12
6.5,1.91E+14,1.560835768,2.02E-12
6.5,1.91E+14,1.572874624,1.96E-12
6.5,1.92E+14,1.4432224043341233-1.0086649843717113E-5i,2.13E-11
6.5,1.92E+14,1.4796592717074506-1.3193228242181902E-14i,2.67E-12
6.5,1.92E+14,1.514552061,2.31E-12
6.5,1.92E+14,1.542243631,2.12E-12
6.5,1.92E+14,1.562111466,2.00E-12
6.5,1.92E+14,1.574035314,1.94E-12
6.5,1.93E+14,1.4442830521778405-2.1685742973300232E-6i,8.35E-12
6.5,1.93E+14,1.4816174317764337-6.160491997299394E-15i,2.62E-12
6.5,1.93E+14,1.516255397,2.28E-12
6.5,1.93E+14,1.543701257,2.09E-12
6.5,1.93E+14,1.563383402,1.98E-12
6.5,1.93E+14,1.575193678,1.92E-12
6.5,1.94E+14,1.4457372645599005-2.902021651608259E-7i,5.47E-12
6.5,1.94E+14,1.483569830638572-2.854457387947794E-15i,2.58E-12
6.5,1.94E+14,1.5179508140336238-7.131173261908357E-16i,2.25E-12
6.5,1.94E+14,1.545153014,2.07E-12
6.5,1.94E+14,1.564651599,1.96E-12
6.5,1.94E+14,1.576349719,1.90E-12
6.5,1.95E+14,1.4474119417069886-2.5012184175563925E-8i,4.45E-12
6.5,1.95E+14,1.4855159878784077-9.794187088393193E-16i,2.54E-12
6.5,1.95E+14,1.519638316743088+3.96509444139931E-16i,2.22E-12
6.5,1.95E+14,1.546598943,2.05E-12
6.5,1.95E+14,1.5659160779164856-2.1647736534141225E-16i,1.94E-12
6.5,1.95E+14,1.57750344,1.88E-12
6.5,1.96E+14,1.4492129513119147+4.98880500846781E-9i,3.93E-12
6.5,1.96E+14,1.487455485,2.49E-12
6.5,1.96E+14,1.521317916,2.20E-12
6.5,1.96E+14,1.5480390856246573+4.155072153092195E-16i,2.03E-12
6.5,1.96E+14,1.567176862,1.92E-12
6.5,1.96E+14,1.578654845,1.87E-12
6.5,1.97E+14,1.451094107737156+3.1634484353159296E-8i,3.61E-12
6.5,1.97E+14,1.489387956597543-2.3758674207137383E-16i,2.46E-12
6.5,1.97E+14,1.5229896279863089+3.0137118195967183E-16i,2.17E-12
6.5,1.97E+14,1.5494734817202915+6.030008936797188E-16i,2.01E-12
6.5,1.97E+14,1.5684339733641417+2.8029565011395765E-16i,1.91E-12
6.5,1.97E+14,1.5798039367575945-5.973238258701662E-16i,1.85E-12
6.5,1.98E+14,1.4530297142735458+7.51536836919839E-9i,3.38E-12
6.5,1.98E+14,1.491313085,2.42E-12
6.5,1.98E+14,1.524653472,2.15E-12
6.5,1.98E+14,1.5509021725157583+2.1887228001740888E-16i,1.99E-12
6.5,1.98E+14,1.569687432,1.89E-12
6.5,1.98E+14,1.5809507178354434-2.237040095396111E-16i,1.83E-12
6.5,1.99E+14,1.4550039775400796+5.77574781938203E-8i,3.21E-12
6.5,1.99E+14,1.493230593265153-3.6118592887182433E-16i,2.38E-12
6.5,1.99E+14,1.526309470454661+1.7885529565287277E-16i,2.12E-12
6.5,1.99E+14,1.5523251986841717-3.832117329978255E-16i,1.97E-12
6.5,1.99E+14,1.570937259,1.87E-12
6.5,1.99E+14,1.58209519,1.82E-12
6.5,2.00E+14,1.4951402405046421-7.516103545700935E-16i,2.35E-12
6.5,2.00E+14,1.5279576513955793-1.8151301763568537E-16i,2.10E-12
6.5,2.00E+14,1.553742601,1.95E-12
6.5,2.00E+14,1.5721834749354922+6.689068524166983E-16i,1.85E-12
6.5,2.00E+14,1.583237357,1.80E-12
6.5,2.00E+14,1.4570063103543296+2.10729227235459E-8i,3.08E-12
6.5,2.01E+14,1.459029091450228+8.052498848150933E-9i,2.96E-12
6.5,2.01E+14,1.4970418180227054-3.8515060726107565E-15i,2.31E-12
6.5,2.01E+14,1.529598044,2.07E-12
6.5,2.01E+14,1.555154419,1.93E-12
6.5,2.01E+14,1.5734260987171946-3.3091340793900974E-16i,1.84E-12
6.5,2.01E+14,1.584377218,1.79E-12
6.5,2.02E+14,1.4610667025436574+2.8163167144145174E-9i,2.87E-12
6.5,2.02E+14,1.4989351454234672-2.210391294239254E-15i,2.28E-12
6.5,2.02E+14,1.5312306817374057+4.387831760964775E-16i,2.05E-12
6.5,2.02E+14,1.5565606934604805-6.166132241886156E-16i,1.91E-12
6.5,2.02E+14,1.57466515,1.82E-12
6.5,2.02E+14,1.585514776039497-2.224690994415583E-16i,1.77E-12
6.5,2.03E+14,1.4631148250657224-7.900523355388172E-10i,2.78E-12
6.5,2.03E+14,1.500820067506401+3.0402805831321244E-14i,2.25E-12
6.5,2.03E+14,1.5328555988594235+6.228826207539605E-16i,2.03E-12
6.5,2.03E+14,1.557961464055016+5.531085901279861E-16i,1.89E-12
6.5,2.03E+14,1.575900647,1.80E-12
6.5,2.03E+14,1.5866500320883803-6.664336132263397E-16i,1.76E-12
6.5,2.04E+14,1.4651700951373479-4.106584028486573E-10i,2.71E-12
6.5,2.04E+14,1.502696451516275+2.921050749771687E-14i,2.22E-12
6.5,2.04E+14,1.534472832956538+3.0424226406354453E-16i,2.01E-12
6.5,2.04E+14,1.55935677,1.87E-12
6.5,2.04E+14,1.5771326092549705+8.1157093210420405E-16i,1.79E-12
6.5,2.04E+14,1.587782987,1.74E-12
6.5,2.05E+14,1.4672297753532015-1.3445174382064833E-10i,2.64E-12
6.5,2.05E+14,1.5045641847414402+2.4129463707330145E-14i,2.19E-12
6.5,2.05E+14,1.5360824233149855-3.895923332761252E-16i,1.99E-12
6.5,2.05E+14,1.560746651,1.86E-12
6.5,2.05E+14,1.5783610538360304+2.5286788650752674E-16i,1.77E-12
6.5,2.05E+14,1.588913642,1.73E-12
6.5,2.06E+14,1.4692916542565366+9.326464156369046E-12i,2.58E-12
6.5,2.06E+14,1.5064231724006487+1.7721154475040276E-14i,2.16E-12
6.5,2.06E+14,1.537684411,1.96E-12
6.5,2.06E+14,1.5621311465292682+3.688951602307287E-16i,1.84E-12
6.5,2.06E+14,1.579585998626123+6.060745634160294E-16i,1.76E-12
6.5,2.06E+14,1.5900419973874134-2.2113416679286693E-16i,1.71E-12
6.5,2.07E+14,1.4713539054010745+5.854088602078451E-11i,2.53E-12
6.5,2.07E+14,1.508273335782883+1.0614677372453121E-14i,2.14E-12
6.5,2.07E+14,1.53927883857254+7.633037192064356E-16i,1.94E-12
6.5,2.07E+14,1.5635102940976868+2.8674337811570454E-16i,1.82E-12
6.5,2.07E+14,1.580807460860597+6.949124078694746E-16i,1.74E-12
6.5,2.07E+14,1.5911680537351263+2.2078544187078018E-16i,1.70E-12
6.5,2.08E+14,1.4734150044924426+5.349495303619723E-11i,2.48E-12
6.5,2.08E+14,1.510114610601999+5.383037746776263E-15i,2.11E-12
6.5,2.08E+14,1.5408657500817962+3.084132891852337E-16i,1.92E-12
6.5,2.08E+14,1.564884132,1.80E-12
6.5,2.08E+14,1.58202545741249+4.949305466521095E-16i,1.73E-12
6.5,2.08E+14,1.592291811,1.69E-12
6.5,2.09E+14,1.4754736488243032-9.70611132565179E-9i,2.43E-12
6.5,2.09E+14,1.511946945537433-3.5614501762931095E-12i,2.08E-12
6.5,2.09E+14,1.5424451907276906-2.536041322288043E-14i,1.90E-12
6.5,2.09E+14,1.5662526996281063-3.8474277110922113E-16i,1.79E-12
6.5,2.09E+14,1.5832400048045285-7.741200766051136E-16i,1.71E-12
6.5,2.09E+14,1.593413271,1.67E-12
6.5,2.10E+14,1.4775287957315917-6.1926592001610315E-9i,2.38E-12
6.5,2.10E+14,1.5137703009354389-3.1134836556436896E-12i,2.06E-12
6.5,2.10E+14,1.544017206796331-2.3037511493966513E-14i,1.89E-12
6.5,2.10E+14,1.5676160331338902-7.112035076313101E-16i,1.77E-12
6.5,2.10E+14,1.5844511192208919+6.194356391451338E-16i,1.70E-12
6.5,2.10E+14,1.594532431,1.66E-12
6.5,2.11E+14,1.479579490355214-3.929952389232398E-9i,2.34E-12
6.5,2.11E+14,1.515584647651829-2.625676171260936E-12i,2.04E-12
6.5,2.11E+14,1.5455818455047377-2.0576264973303113E-14i,1.87E-12
6.5,2.11E+14,1.5689741702250706+4.0961588062732886E-16i,1.76E-12
6.5,2.11E+14,1.5856588165186298+4.848605587711692E-16i,1.69E-12
6.5,2.11E+14,1.595649293,1.65E-12
6.5,2.12E+14,1.481624937895379-2.534904006642541E-9i,2.30E-12
6.5,2.12E+14,1.5173899660156658-2.3047810162227562E-12i,2.01E-12
6.5,2.12E+14,1.547139154874419-1.4956636540593002E-14i,1.85E-12
6.5,2.12E+14,1.570327148,1.74E-12
6.5,2.12E+14,1.5868631122388426+2.3375482007020125E-16i,1.67E-12
6.5,2.12E+14,1.5967638569393463-2.9194093668888666E-16i,1.63E-12
6.5,2.13E+14,1.4836644537678763-1.547437105697965E-9i,2.26E-12
6.5,2.13E+14,1.519186244902299-2.168743798472518E-12i,1.99E-12
6.5,2.13E+14,1.5486891836157113-1.1288991136988215E-14i,1.83E-12
6.5,2.13E+14,1.571675002,1.73E-12
6.5,2.13E+14,1.588064022,1.66E-12
6.5,2.13E+14,1.5978761215004342+2.1857300849953594E-16i,1.62E-12
6.5,2.14E+14,1.4856974475086298-7.799644881007028E-10i,2.23E-12
6.5,2.14E+14,1.5209734809001658-2.0259054763975915E-12i,1.97E-12
6.5,2.14E+14,1.5502319810217977-8.662400237870812E-15i,1.81E-12
6.5,2.14E+14,1.57301777,1.71E-12
6.5,2.14E+14,1.58926156,1.64E-12
6.5,2.14E+14,1.598986087,1.61E-12
6.5,2.15E+14,1.4877234093087068-2.457408391347249E-10i,2.20E-12
6.5,2.15E+14,1.5227516775607106-1.785972955902854E-12i,1.95E-12
6.5,2.15E+14,1.5517675968718905-5.662494191461566E-15i,1.80E-12
6.5,2.15E+14,1.5743554858344313-1.9330580861358785E-16i,1.70E-12
